51,GENESIS_016c85e1613b900fa357b8283b120e65aefcdd08,0x016c85e1613b900fa357b8283b120e65aefcdd08,799.954
52,GENESIS_018492488ba1a292342247b31855a55905fef269,0x018492488ba1a292342247b31855a55905fef269,140.0
53,GENESIS_018f20a27b27ec441af723fd9099f2cbb79d6263,0x018f20a27b27ec441af723fd9099f2cbb79d6263,2167.0
54,GENESIS_0191eb547e7bf6976b9b1b577546761de65622e2,0x0191eb547e7bf6976b9b1b577546761de65622e2,1999.98
55,GENESIS_019d709579ff4bc09fdcdde431dc1447d2c260bc,0x019d709579ff4bc09fdcdde431dc1447d2c260bc,20.0
56,GENESIS_01a25a5f5af0169b30864c3be4d7563ccd44f09e,0x01a25a5f5af0169b30864c3be4d7563ccd44f09e,1430.0
57,GENESIS_01a7d9fa7d0eb1185c67e54da83c2e75db69e39f,0x01a7d9fa7d0eb1185c67e54da83c2e75db69e39f,7623.9
58,GENESIS_01a818135a414210c37c62b625aca1a54611ac36,0x01a818135a414210c37c62b625aca1a54611ac36,260.0
59,GENESIS_01b1cae91a3b9559afb33cdc6d689442fdbfe037,0x01b1cae91a3b9559afb33cdc6d689442fdbfe037,200.0
60,GENESIS_01b5b5bc5a117fa08b34ed1db9440608597ac548,0x01b5b5bc5a117fa08b34ed1db9440608597ac548,200.0
61,GENESIS_01bbc14f67af0639aab1441e6a08d4ce7162090f,0x01bbc14f67af0639aab1441e6a08d4ce7162090f,1309.5
62,GENESIS_01d03815c61f416b71a2610a2daba59ff6a6de5b,0x01d03815c61f416b71a2610a2daba59ff6a6de5b,9553.1
63,GENESIS_01d599ee0d5f8c38ab2d392e2c65b74c3ce31820,0x01d599ee0d5f8c38ab2d392e2c65b74c3ce31820,510.0
64,GENESIS_01e40521122530d9ac91113c06a0190b6d63850b,0x01e40521122530d9ac91113c06a0190b6d63850b,1337.0
65,GENESIS_01e6415d587b065490f1ed7f21d6e0f386ee6747,0x01e6415d587b065490f1ed7f21d6e0f386ee6747,2000.0
66,GENESIS_01e864d354741b423e6f42851724468c74f5aa9c,0x01e864d354741b423e6f42851724468c74f5aa9c,20000.0
67,GENESIS_01ed5fba8d2eab673aec042d30e4e8a611d8c55a,0x01ed5fba8d2eab673aec042d30e4e8a611d8c55a,2000.0
68,GENESIS_01fb8ec12425a04f813e46c54c05748ca6b29aa9,0x01fb8ec12425a04f813e46c54c05748ca6b29aa9,259.8
69,GENESIS_01ff1eb1dead50a7f2f9638fdee6eccf3a7b2ac8,0x01ff1eb1dead50a7f2f9638fdee6eccf3a7b2ac8,600.0
70,GENESIS_020362c3ade878ca90d6b2d889a4cc5510eed5f3,0x020362c3ade878ca90d6b2d889a4cc5510eed5f3,1042.883
71,GENESIS_0203ae01d4c41cae1865e04b1f5b53cdfaecae31,0x0203ae01d4c41cae1865e04b1f5b53cdfaecae31,1006.054
72,GENESIS_02089361a3fe7451fb1f87f01a2d866653dc0b07,0x02089361a3fe7451fb1f87f01a2d866653dc0b07,39.976
73,GENESIS_021f69043de88c4917ca10f1842897eec0589c7c,0x021f69043de88c4917ca10f1842897eec0589c7c,1978.76
74,GENESIS_02290fb5f9a517f82845acdeca0fc846039be233,0x02290fb5f9a517f82845acdeca0fc846039be233,2000.0
75,GENESIS_0239b4f21f8e05cd01512b2be7a0e18a6d974607,0x0239b4f21f8e05cd01512b2be7a0e18a6d974607,1000.0
76,GENESIS_02477212ffdd75e5155651b76506b1646671a1eb,0x02477212ffdd75e5155651b76506b1646671a1eb,1760.0
77,GENESIS_024a098ae702bef5406c9c22b78bd4eb2cc7a293,0x024a098ae702bef5406c9c22b78bd4eb2cc7a293,4000.0
78,GENESIS_024bdd2c7bfd500ee7404f7fb3e9fb31dd20fbd1,0x024bdd2c7bfd500ee7404f7fb3e9fb31dd20fbd1,180.0
79,GENESIS_025367960304beee34591118e9ac2d1358d8021a,0x025367960304beee34591118e9ac2d1358d8021a,2000.0
80,GENESIS_0256149f5b5063bea14e15661ffb58f9b459a957,0x0256149f5b5063bea14e15661ffb58f9b459a957,704.0
81,GENESIS_02603d7a3bb297c67c877e5d34fbd5b913d4c63a,0x02603d7a3bb297c67c877e5d34fbd5b913d4c63a,20.0
82,GENESIS_0261ad3a172abf1315f0ffec3270986a8409cb25,0x0261ad3a172abf1315f0ffec3270986a8409cb25,203.5
83,GENESIS_026432af37dc5113f1f46d480a4de0b28052237e,0x026432af37dc5113f1f46d480a4de0b28052237e,355.8
84,GENESIS_0266ab1c6b0216230b9395443d5fa75e684568c6,0x0266ab1c6b0216230b9395443d5fa75e684568c6,1000.0
85,GENESIS_02751dc68cb5bd737027abf7ddb77390cd77c16b,0x02751dc68cb5bd737027abf7ddb77390cd77c16b,20.0
86,GENESIS_02778e390fa17510a3428af2870c4273547d386c,0x02778e390fa17510a3428af2870c4273547d386c,16163.7
87,GENESIS_02ade5db22f8b758ee1443626c64ec2f32aa0a15,0x02ade5db22f8b758ee1443626c64ec2f32aa0a15,20000.0
88,GENESIS_02af2459a93d0b3f4d062636236cd4b29e3bcecf,0x02af2459a93d0b3f4d062636236cd4b29e3bcecf,1910.0
89,GENESIS_02b1af72339b2a2256389fd64607de24f0de600a,0x02b1af72339b2a2256389fd64607de24f0de600a,2000.0
90,GENESIS_02b643d6fabd437a851accbe79abb7fde126dccf,0x02b643d6fabd437a851accbe79abb7fde126dccf,7200.0
91,GENESIS_02b6d65cb00b7b36e1fb5ed3632c4cb20a894130,0x02b6d65cb00b7b36e1fb5ed3632c4cb20a894130,20000.0
92,GENESIS_02b7b1d6b34ce053a40eb65cd4a4f7dddd0e9f30,0x02b7b1d6b34ce053a40eb65cd4a4f7dddd0e9f30,685.0
93,GENESIS_02c9f7940a7b8b7a410bf83dc9c22333d4275dd3,0x02c9f7940a7b8b7a410bf83dc9c22333d4275dd3,5000.0
94,GENESIS_02d4a30968a39e2b3498c3a6a4ed45c1c6646822,0x02d4a30968a39e2b3498c3a6a4ed45c1c6646822,2000.0
95,GENESIS_02dfcb17a1b87441036374b762a5d3418b1cb4d4,0x02dfcb17a1b87441036374b762a5d3418b1cb4d4,1340.86
96,GENESIS_02e4cb22be46258a40e16d4338d802fffd00c151,0x02e4cb22be46258a40e16d4338d802fffd00c151,379.786
97,GENESIS_02e816afc1b5c0f39852131959d946eb3b07b5ad,0x02e816afc1b5c0f39852131959d946eb3b07b5ad,1000.0
98,GENESIS_02f7f67209b16a17550c694c72583819c80b54ad,0x02f7f67209b16a17550c694c72583819c80b54ad,98.4
99,GENESIS_030973807b2f426914ad00181270acd27b8ff61f,0x030973807b2f426914ad00181270acd27b8ff61f,5348.0
100,GENESIS_03097923ba155e16d82f3ad3f6b815540884b92c,0x03097923ba155e16d82f3ad3f6b815540884b92c,1820.0
101,GENESIS_030fb3401f72bd3418b7d1da75bf8c519dd707dc,0x030fb3401f72bd3418b7d1da75bf8c519dd707dc,3000.0
102,GENESIS_031e25db516b0f099faebfd94f890cf96660836b,0x031e25db516b0f099faebfd94f890cf96660836b,2000.0
103,GENESIS_0328510c09dbcd85194a98d67c33ac49f2f94d60,0x0328510c09dbcd85194a98d67c33ac49f2f94d60,11000.0
104,GENESIS_0329188f080657ab3a2afa522467178279832085,0x0329188f080657ab3a2afa522467178279832085,216.7
105,GENESIS_03317826d1f70aa4bddfa09be0c4105552d2358b,0x03317826d1f70aa4bddfa09be0c4105552d2358b,38.8
106,GENESIS_03337012ae1d7ff3ee7f697c403e7780188bf0ef,0x03337012ae1d7ff3ee7f697c403e7780188bf0ef,200.0
107,GENESIS_03377c0e556b640103289a6189e1aeae63493467,0x03377c0e556b640103289a6189e1aeae63493467,20000.0
108,GENESIS_0349634dc2a9e80c3f7721ee2b5046aeaaedfbb5,0x0349634dc2a9e80c3f7721ee2b5046aeaaedfbb5,4000.0
109,GENESIS_0355bcacbd21441e95adeedc30c17218c8a408ce,0x0355bcacbd21441e95adeedc30c17218c8a408ce,400.0
110,GENESIS_036eeff5ba90a6879a14dff4c5043b18ca0460c9,0x036eeff5ba90a6879a14dff4c5043b18ca0460c9,100.0
111,GENESIS_03714b41d2a6f751008ef8dd4d2b29aecab8f36e,0x03714b41d2a6f751008ef8dd4d2b29aecab8f36e,6000.0
112,GENESIS_0372e852582e0934344a0fed2178304df25d4628,0x0372e852582e0934344a0fed2178304df25d4628,20000.0
113,GENESIS_0372ee5508bf8163ed284e5eef94ce4d7367e522,0x0372ee5508bf8163ed284e5eef94ce4d7367e522,100.0
114,GENESIS_037dd056e7fdbd641db5b6bea2a8780a83fae180,0x037dd056e7fdbd641db5b6bea2a8780a83fae180,140.0
115,GENESIS_038323b184cff7a82ae2e1bda7793fe4319ca0bf,0x038323b184cff7a82ae2e1bda7793fe4319ca0bf,20000.0
116,GENESIS_038779ca2dbe663e63db3fe75683ea0ec62e2383,0x038779ca2dbe663e63db3fe75683ea0ec62e2383,1670.0
117,GENESIS_038e45eadd3d88b87fe4dab066680522f0dfc8f9,0x038e45eadd3d88b87fe4dab066680522f0dfc8f9,10000.0
118,GENESIS_0392549a727f81655429cb928b529f25df4d1385,0x0392549a727f81655429cb928b529f25df4d1385,26.248
119,GENESIS_0394b90fadb8604f86f43fc1e35d3124b32a5989,0x0394b90fadb8604f86f43fc1e35d3124b32a5989,764.0
120,GENESIS_039e7a4ebc284e2ccd42b1bdd60bd6511c0f7706,0x039e7a4ebc284e2ccd42b1bdd60bd6511c0f7706,17.3
121,GENESIS_039ef1ce52fe7963f166d5a275c4b1069fe3a832,0x039ef1ce52fe7963f166d5a275c4b1069fe3a832,400.008
122,GENESIS_03a26cfc4c18316f70d59e9e1a79ee3e8b962f4c,0x03a26cfc4c18316f70d59e9e1a79ee3e8b962f4c,2000.0
123,GENESIS_03aa622881236dd0f4940c24c324ff8b7b7e2186,0x03aa622881236dd0f4940c24c324ff8b7b7e2186,3200.0
124,GENESIS_03af7ad9d5223cf7c8c13f20df67ebe5ffc5bb41,0x03af7ad9d5223cf7c8c13f20df67ebe5ffc5bb41,200.0
125,GENESIS_03b0f17cd4469ddccfb7da697e82a91a5f9e7774,0x03b0f17cd4469ddccfb7da697e82a91a5f9e7774,20.0
126,GENESIS_03b41b51f41df20dd279bae18c12775f77ad771c,0x03b41b51f41df20dd279bae18c12775f77ad771c,1000.0
127,GENESIS_03be5b4629aefbbcab9de26d39576cb7f691d764,0x03be5b4629aefbbcab9de26d39576cb7f691d764,200.55
128,GENESIS_03c647a9f929b0781fe9ae01caa3e183e876777e,0x03c647a9f929b0781fe9ae01caa3e183e876777e,445.8
129,GENESIS_03c91d92943603e752203e05340e566013b90045,0x03c91d92943603e752203e05340e566013b90045,802.2
130,GENESIS_03cb4c4f4516c4ff79a1b6244fbf572e1c7fea79,0x03cb4c4f4516c4ff79a1b6244fbf572e1c7fea79,2740.0
131,GENESIS_03cb98d7acd817de9d886d22fab3f1b57d92a608,0x03cb98d7acd817de9d886d22fab3f1b57d92a608,1600.0
132,GENESIS_03cc9d2d21f86b84ac8ceaf971dba78a90e62570,0x03cc9d2d21f86b84ac8ceaf971dba78a90e62570,1610.0
133,GENESIS_03d1724fd00e54aabcd2de2a91e8462b1049dd3a,0x03d1724fd00e54aabcd2de2a91e8462b1049dd3a,2640.0
134,GENESIS_03dedfcd0b3c2e17c705da248790ef98a6bd5751,0x03dedfcd0b3c2e17c705da248790ef98a6bd5751,1337.0
135,GENESIS_03e8b084537557e709eae2e1e1a5a6bce1ef8314,0x03e8b084537557e709eae2e1e1a5a6bce1ef8314,20.0
136,GENESIS_03ea6d26d080e57aee3926b18e8ed73a4e5b2826,0x03ea6d26d080e57aee3926b18e8ed73a4e5b2826,200.0
137,GENESIS_03eb3cb860f6028da554d344a2bb5a500ae8b86f,0x03eb3cb860f6028da554d344a2bb5a500ae8b86f,2000.0
138,GENESIS_03ebc63fda6660a465045e235fbe6e5cf195735f,0x03ebc63fda6660a465045e235fbe6e5cf195735f,141.84
139,GENESIS_03ef6ad20ff7bd4f002bac58d47544cf879ae728,0x03ef6ad20ff7bd4f002bac58d47544cf879ae728,6895.0
140,GENESIS_03f7b92008813ae0a676eb212814afab35221069,0x03f7b92008813ae0a676eb212814afab35221069,2000.0
141,GENESIS_041170f581de80e58b2a045c8f7c1493b001b7cb,0x041170f581de80e58b2a045c8f7c1493b001b7cb,889.8
142,GENESIS_0413d0cf78c001898a378b918cd6e498ea773c4d,0x0413d0cf78c001898a378b918cd6e498ea773c4d,280.0
143,GENESIS_04241b41ecbd0bfdf1295e9d4fa59ea09e6c6186,0x04241b41ecbd0bfdf1295e9d4fa59ea09e6c6186,1870.0
144,GENESIS_043707071e2ae21eed977891dc79cd5d8ee1c2da,0x043707071e2ae21eed977891dc79cd5d8ee1c2da,2000.0
145,GENESIS_044e853144e3364495e7a69fa1d46abea3ac0964,0x044e853144e3364495e7a69fa1d46abea3ac0964,49.225
146,GENESIS_0455dcec8a7fc4461bfd7f37456fce3f4c3caac7,0x0455dcec8a7fc4461bfd7f37456fce3f4c3caac7,400.0
147,GENESIS_045ed7f6d9ee9f252e073268db022c6326adfc5b,0x045ed7f6d9ee9f252e073268db022c6326adfc5b,100.0
148,GENESIS_046377f864b0143f282174a892a73d3ec8ec6132,0x046377f864b0143f282174a892a73d3ec8ec6132,191.0
149,GENESIS_0469e8c440450b0e512626fe817e6754a8152830,0x0469e8c440450b0e512626fe817e6754a8152830,2000.0
150,GENESIS_046d274b1af615fb505a764ad8dda770b1db2f3d,0x046d274b1af615fb505a764ad8dda770b1db2f3d,2000.0
151,GENESIS_047d5a26d7ad8f8e70600f70a398ddaa1c2db26f,0x047d5a26d7ad8f8e70600f70a398ddaa1c2db26f,6000.0
152,GENESIS_047e87c8f7d1fce3b01353a85862a948ac049f3e,0x047e87c8f7d1fce3b01353a85862a948ac049f3e,1490.0
153,GENESIS_047f9bf1529daf87d407175e6f171b5e59e9ff3e,0x047f9bf1529daf87d407175e6f171b5e59e9ff3e,650.0
154,GENESIS_04852732b4c652f6c2e58eb36587e60a62da14db,0x04852732b4c652f6c2e58eb36587e60a62da14db,20000.0
155,GENESIS_048a8970ea4145c64d5517b8de5b46d0595aad06,0x048a8970ea4145c64d5517b8de5b46d0595aad06,20000.0
156,GENESIS_049c5d4bc6f25d4e456c697b52a07811ccd19fb1,0x049c5d4bc6f25d4e456c697b52a07811ccd19fb1,300.048
157,GENESIS_04a1cada1cc751082ff8da928e3cfa000820a9e9,0x04a1cada1cc751082ff8da928e3cfa000820a9e9,40.0
158,GENESIS_04a80afad53ef1f84165cfd852b0fdf1b1c24ba8,0x04a80afad53ef1f84165cfd852b0fdf1b1c24ba8,58.0
159,GENESIS_04aafc8ae5ce6f4903c89d7fac9cb19512224777,0x04aafc8ae5ce6f4903c89d7fac9cb19512224777,500.0
160,GENESIS_04ba4bb87140022c214a6fac42db5a16dd954045,0x04ba4bb87140022c214a6fac42db5a16dd954045,1000.0
161,GENESIS_04ba8a3f03f08b895095994dda619edaacee3e7a,0x04ba8a3f03f08b895095994dda619edaacee3e7a,2000.0
162,GENESIS_04c2c64bb54c3eccd05585e10ec6f99a0cdb01a3,0x04c2c64bb54c3eccd05585e10ec6f99a0cdb01a3,100.0
163,GENESIS_04ce45f600db18a9d0851b29d9393ebdaafe3dc5,0x04ce45f600db18a9d0851b29d9393ebdaafe3dc5,20.0
164,GENESIS_04d6b8d4da867407bb997749debbcdc0b358538a,0x04d6b8d4da867407bb997749debbcdc0b358538a,1000.0
165,GENESIS_04d73896cf6593a691972a13a6e4871ff2c42b13,0x04d73896cf6593a691972a13a6e4871ff2c42b13,2000.0
166,GENESIS_04d82af9e01a936d97f8f85940b970f9d4db9936,0x04d82af9e01a936d97f8f85940b970f9d4db9936,200.0
167,GENESIS_04e5f5bc7c923fd1e31735e72ef968fd67110c6e,0x04e5f5bc7c923fd1e31735e72ef968fd67110c6e,1611.0
168,GENESIS_04eca501630abce35218b174956b891ba25efb23,0x04eca501630abce35218b174956b891ba25efb23,1000.06
169,GENESIS_0505a08e22a109015a22f685305354662a5531d5,0x0505a08e22a109015a22f685305354662a5531d5,2600.0
170,GENESIS_0514954c3c2fb657f9a06f510ea22748f027cdd3,0x0514954c3c2fb657f9a06f510ea22748f027cdd3,400.0
171,GENESIS_051633080d07a557adde319261b074997f14692d,0x051633080d07a557adde319261b074997f14692d,5800.0
172,GENESIS_0517448dada761cc5ba4033ee881c83037036400,0x0517448dada761cc5ba4033ee881c83037036400,1998.0
173,GENESIS_051d424276b21239665186133d653bb8b1862f89,0x051d424276b21239665186133d653bb8b1862f89,1000.0
174,GENESIS_0521bc3a9f8711fecb10f50797d71083e341eb9d,0x0521bc3a9f8711fecb10f50797d71083e341eb9d,20.0
175,GENESIS_05236d4c90d065f9e3938358aaffd777b86aec49,0x05236d4c90d065f9e3938358aaffd777b86aec49,500.0
176,GENESIS_052a58e035f1fe9cdd169bcf20970345d12b9c51,0x052a58e035f1fe9cdd169bcf20970345d12b9c51,1490.0
177,GENESIS_052eab1f61b6d45517283f41d1441824878749d0,0x052eab1f61b6d45517283f41d1441824878749d0,4000.0
178,GENESIS_05336e9a722728d963e7a1cf2759fd0274530fca,0x05336e9a722728d963e7a1cf2759fd0274530fca,915.583
179,GENESIS_053471cd9a41925b3904a5a8ffca3659e034be23,0x053471cd9a41925b3904a5a8ffca3659e034be23,199.6
180,GENESIS_05361d8eb6941d4e90fb7e1418a95a32d5257732,0x05361d8eb6941d4e90fb7e1418a95a32d5257732,20.0
181,GENESIS_05423a54c8d0f9707e704173d923b946edc8e700,0x05423a54c8d0f9707e704173d923b946edc8e700,127.543
182,GENESIS_05440c5b073b529b4829209dff88090e07c4f6f5,0x05440c5b073b529b4829209dff88090e07c4f6f5,1288.0
183,GENESIS_055ab658c6f0ed4f875ed6742e4bc7292d1abbf0,0x055ab658c6f0ed4f875ed6742e4bc7292d1abbf0,83.5
184,GENESIS_055bd02caf19d6202bbcdc836d187bd1c01cf261,0x055bd02caf19d6202bbcdc836d187bd1c01cf261,100.0
185,GENESIS_055eac4f1ad3f58f0bd024d68ea60dbe01c6afb3,0x055eac4f1ad3f58f0bd024d68ea60dbe01c6afb3,100.0
186,GENESIS_05665155cc49cbf6aabdd5ae92cbfaad82b8c0c1,0x05665155cc49cbf6aabdd5ae92cbfaad82b8c0c1,400.0
187,GENESIS_056686078fb6bcf9ba0a8a8dc63a906f5feac0ea,0x056686078fb6bcf9ba0a8a8dc63a906f5feac0ea,499.8
188,GENESIS_05696b73916bd3033e05521e3211dfec026e98e4,0x05696b73916bd3033e05521e3211dfec026e98e4,2000.0
189,GENESIS_056b1546894f9a85e203fb336db569b16c25e04f,0x056b1546894f9a85e203fb336db569b16c25e04f,169.397
190,GENESIS_057949e1ca0570469e4ce3c690ae613a6b01c559,0x057949e1ca0570469e4ce3c690ae613a6b01c559,200.0
191,GENESIS_057dd29f2d19aa3da42327ea50bce86ff5c911d9,0x057dd29f2d19aa3da42327ea50bce86ff5c911d9,4000.0
192,GENESIS_057f7f81cd7a406fc45994408b5049912c566463,0x057f7f81cd7a406fc45994408b5049912c566463,1700.0
193,GENESIS_05915d4e225a668162aee7d6c25fcfc6ed18db03,0x05915d4e225a668162aee7d6c25fcfc6ed18db03,66.348
194,GENESIS_0596a27dc3ee115fce2f94b481bc207a9e261525,0x0596a27dc3ee115fce2f94b481bc207a9e261525,1000.0
195,GENESIS_05a830724302bc0f6ebdaa1ebeeeb46e6ce00b39,0x05a830724302bc0f6ebdaa1ebeeeb46e6ce00b39,98.5
196,GENESIS_05ae7fd4bbcc80ca11a90a1ec7a301f7cccc83db,0x05ae7fd4bbcc80ca11a90a1ec7a301f7cccc83db,910.0
197,GENESIS_05bb64a916be66f460f5e3b64332110d209e19ae,0x05bb64a916be66f460f5e3b64332110d209e19ae,4200.0
198,GENESIS_05bf4fcfe772e45b826443852e6c351350ce72a2,0x05bf4fcfe772e45b826443852e6c351350ce72a2,8000.0
199,GENESIS_05c64004a9a826e94e5e4ee267fa2a7632dd4e6f,0x05c64004a9a826e94e5e4ee267fa2a7632dd4e6f,16191.931
200,GENESIS_05c736d365aa37b5c0be9c12c8ad5cd903c32cf9,0x05c736d365aa37b5c0be9c12c8ad5cd903c32cf9,6002.0
201,GENESIS_05cb6c3b0072d3116761b532b218443b53e8f6c5,0x05cb6c3b0072d3116761b532b218443b53e8f6c5,141722.0
202,GENESIS_05d0f4d728ebe82e84bf597515ad41b60bf28b39,0x05d0f4d728ebe82e84bf597515ad41b60bf28b39,4200.0
203,GENESIS_05d68dad61d3bbdfb3f779265c49474aff3fcd30,0x05d68dad61d3bbdfb3f779265c49474aff3fcd30,39.399
204,GENESIS_05e671de55afec964b074de574d5158d5d21b0a3,0x05e671de55afec964b074de574d5158d5d21b0a3,3940.0
205,GENESIS_05e97b09492cd68f63b12b892ed1d11d152c0eca,0x05e97b09492cd68f63b12b892ed1d11d152c0eca,1015.2
