sign,address,amount
1,0x2b8b2bfa75a41dfb57d08e8e187f52c5c28b7095,4000000000000000000000
1,0x9e3e93fc983d84e6397e35bc5cd3c33783041f35,4500000000000000000000
1,0x8e763c3c5361777fc3ec5f377e9bea26cbc65366,15600000000000000000000
1,0x70be6f3b165f5a1475c3922a9b330f8714fbfb26,3100410108000000000000
1,0xdee26df7de15319697ecd1f81ac374ff0bc06e09,18000000000000000000000
1,0x6461e1f300c550b0c152d2429314289e401288e7,3000000000000000000000
1,0xf138069d10ef399a3d4fe9c7e1498e39a28b1582,2500000000000000000000
1,0x9e5751284b53732294a4baf6b0efd95396e02da6,15000000000000000000000
1,0x92988f9410b5ee0065000935946131a4ff38d2f0,3000000000000000000000
1,0x9fe1d32e40874e6ab17ce8341c72b6c0d8bf6329,23000000000000000000000
1,0x304fce8619acc52ac767a206dff63569b947fbdf,2000000000000000000000
1,0xad616ae9b76d1a6095dd3a22586f5c85092f8df2,4979559000000000000000
1,0xec30eacdb39705ec281e10891d605cb0be41e094,2000000000000000000000
1,0xce14cec3d6a45294314d2bcfd70b1e9e9a723725,1920000000000000000000000
1,0x003593f9d633e8a246d71abc608c7a187e16e934,12000000000000000000000
1,0x2a3129aa8dbf3f1fa52f0068195e6cec1bbdde57,500000000000000000000
1,0x5d0f6116fccad7c110fb6244cb27a16ce1f73fdf,10000000000000000000000
1,0xb1ddc4a6f2ed00e720f8e862a34ad9f3f83627fa,72000000000000000000000
1,0xa515610f4731e3d92aa99f2f1f9af209ac934e4a,8000000000000000000000
1,0x5bde64b9e62a41a61c2d1c3043a9f20a8905e888,83400000000000000000000
1,0x3f5f58cf4aebc0145683c4dd619b3b2fa85879e0,12000000000000000000000
1,0xad97d40aa7fa88ffbcc5d5aac792cf5e7c46c76c,1080000000000000000000
1,0xba079b44c7079615cb7e56b1e4e0fd566db419df,10000000000000000000000
1,0x0038f3843c67080c93489a5a77f0598f100bc210,90000000000000000000000
1,0x0a46ca05e4ab870306cc553f384deb1388a36403,1000000000000000000000
1,0xaa4263292e133b30f77a8ccc8063f624cc8a3c70,36000000000000000000000
1,0x91f2590733f73c38e3c38a149cdd40755713a80e,3000000000000000000000
1,0xf107be6c6833f61a24c64d63c8a7fcd784abff06,43000000000000000000000
1,0x0c22a65da50ff23a3b8e236d586fe7e3e01ddba5,500000000000000000000
1,0x139fb4bad33db4a9f2a048ab0c969c1d0560ebd9,252000000000000000000000
1,0xbda40fb36d4032f2b0541d001625e8b5ba9a83ea,53000000000000000000000
1,0xc190b4f46f8957af9c088ca9277653af911e7711,2000000000000000000000
1,0x3b912eeee3d737078e34e9d8c43696d025d5b64e,9000000000000000000000
1,0x1fd9bde7e73533e28455421df56e73de0a0975b1,70000000000000000000000
1,0x26cb641c38fb76df2817bf4b64cdbc05a50d00ce,2000000000000000000000
1,0x517835d62efe8857c619901101f63342695a248c,880000000000000000000000
1,0x9a6c4a9100b3e11991a3f20a153894bb3a421862,9760000000000000000000
1,0x1c4b36dd747f9a0db31f74d1f632b902114fc760,36000000000000000000000
1,0xfba6cb41b57abe94c1d80b7d738e9946d867f8fd,25900000000000000000000
1,0x801efaa08e37efeaad37bec444a50583362e31a3,100000000000000000000000
1,0x478220fb5ad849463c36feed2a40ec69bfed536c,1700000000000000000000
1,0xe9ebee76a902b6536c0bddf79ac4c4343e5bdbfb,6000000000000000000000
1,0x68476977382d9cb85d11775b79252ee7d2859738,13580000000000000000000
1,0xb7820c37763f70a2f610c5eaa7900a099517517d,500000000000000000000
1,0xa22438f8c8ba4f08a9a3c857b2687cc1a890ee30,6000000000000000000000
1,0x1a193c4f3726a0ca2854e1972c6d4e8ab0ff80e6,7000000000000000000000
1,0x041dedfec783d8d6d8bd4f81cb3675042151184d,100000000000000000000000
1,0x2522272d5686bb83cb3ccf069a65995493a17528,94000000000000000000000
1,0x27d19965bc0ed892a303ea2d13b35d4d0031f0c3,4000000000000000000000
1,0xc13d48a6c86a994f85038e96a7fea0aeb27d6f4d,274200000000000000000000
1,0x00e4c343ef1b10399096bdc5bfe52b6095f2b5ab,7690574298510856083000
1,0x962086e1e1058f37b3c45d88cad76afa6bc8455d,84999990000000000000000
1,0x006bbe82b523a92d806978e7369b771e26541c00,333000000000000000000
1,0x1f2764d3f1656da1435d6bee384f4c932d424e41,2282365250000000000000
1,0x0ea690d466d6bbd18f124e204ea486a4bf934cba,750000000000000000000000
1,0x1ee5513ea5c8d5a4f3b59b57202514f302e686b5,3000000000000000000000
1,0x8888889201803e468f55333b6b3992b262f61951,60000000000000000000000
1,0x92060b80c68586a04a021ae49b56502d11703938,7000000000000000000000
1,0x22f37de9f21fb88cb77e287ee3d1046b6ba6f24d,5000000000000000000000
1,0x0b769f84492fb8ac2b27e23ad2989670f5bfb4fa,4000000000000000000000
1,0xe76fe52a251c8f3a5dcd657e47a6c8d16fdf4bfa,0
1,0x3f1887c41b663a9dbd6237c7f3411001ff62f4d8,5900000000000000000000
1,0x1f19f9ffdc7f8c71c6b09d7c7349f0932229d401,6000000000000000000000
1,0x9222a040b909f9c068a088ae032f014ef85b0870,10000000000000000000000
1,0x11c919c709ca16911ffcc161064077803aa256d4,1120786972000000000000
1,0x4d2eb1b7c4b2814d04967263d7c5b21864e9fe08,77000000000000000000000
1,0x45cf1edfbfcdcac7f411190704b8db7506668bf9,709165440000000000000
1,0x947d06574059002f9fd6848a67fc55a2ae4dc347,1135157230000000000000
1,0x9868b2d7c24a0bdc3a8947e3d9831d336088c515,16000000000000000000000
1,0x58e22c06e26166ed9dc7c480b16086b09763d576,82790000000000000000000
1,0x3fe666fc563e5fa99f8e0e6988ee2070cea1fa6b,114600000000000000000000
1,0x038e45eadd3d88b87fe4dab066680522f0dfc8f9,120000000000000000000000
1,0x00225e841e3e0ce3c3c61ae935e58b0659c6fce6,48000000000000000000000
1,0x8780019fe076488395a27b799d34c8d4f6c9dee4,6000000000000000000000
1,0x8ed30ccddda87ab9bcc3211a5f32b206ac8d57b3,36000000000000000000000
1,0xb43daabb29cc80a442cdb86cc400251db6bb6280,10000000000000000000000
1,0x1ff60e72c816c30326012af3894d2d563b08959e,2000000000000000000000
1,0x15a3d17ab49c02077bbfd60026dbe63cc9640dd8,24000000000000000000000
1,0x10db0c978668616249dba305c85166b4f081319e,24000000000000000000000
1,0x0bbaa3bcd3e21118f127f2864c43dd576263243f,1000000000000000000000
1,0x323b79cf1eea11e319d7ad3614d218d0950f8624,30000000000000000000000
1,0x1b535949dd944e9990b4d2262bf312d781d6af13,10000000000000000000000
1,0xa9d4a2bcbe5b9e0869d70f0fe2e1d6aacd45edc5,860000000000000000000
1,0xdc1727621033c5b75e94908231c7490914dce792,18000000000000000000000
1,0xca4d125d7a4cf0bc8639cda418a066b98aeb9381,2000000000000000000000
1,0xf4c8797195b4f3e1535e84a7eb91aad6989bf573,4000000000000000000000
1,0x0183218c7c8228c490800bea9ff8747f44a20929,2000000000000000000000
1,0xa5c895de12293c87d1b60ced7272fe61facacaeb,500000000000000000000
1,0xf5866a53c314f5a111b7787a914f9f8bbf9dde22,3000000000000000000000
1,0x82b3b3fffd8680967305debf1816fe49b090670d,5000000000000000000000
1,0xdc9b077032c9ecf708a4f47123dabb2cc18bcaa2,2000000000000000000000
1,0x6d25b9f40b92ccf158250625a152574603465192,679140000000000000000000
1,0x44752adf36d87a1fd6cca9af8bad4e68e9384384,500000000000000000000
1,0xd0e2ddc691ea3c442668d7e801940223e95f9c41,111980000000000000000000
1,0x84b6abc668858beb5cd85c1983e211e968185040,12000000000000000000000
1,0x700887d5923ec227409d07ed9e437095d00f56da,8000000000000000000000
1,0x2b8d5c9209fbd500fd817d960830ac6718b88112,2000881730843522169014000
1,0xcae1a6b01f64bd8e4ee9149b35589d1d455f679c,36000000000000000000000
1,0x0eacc4ab348e8456051f094058dbbdb1653a4da5,4000000000000000000000
1,0x6e8b688cb562a028e5d9cb55ac1ee43c22c96995,48000000000000000000000
1,0x05d272c6e2c6c6dbce857993012cba25689a8850,7000000000000000000000
1,0x0d40b53828948b340673674ae65ee7f5d8488e33,2000000000000000000000000
1,0x9eb429cb38ad55553a6e83ccacd178c7fd27a26a,36000000000000000000000
1,0x62d1cef025d6d7c59655d90b3a7b3ece5719597e,2000000000000000000000
1,0x40a0b2c1b4e30f27e21df94e734671856b485966,32000000000000000000000
1,0x7a7f59b7299102f921aa2497cc3c0ccaa9fb6311,1000000000000000000000
1,0x17125b59ac51cee029e4bd78d7f5947d1ea49bb2,748000000000000000000000
1,0xba92b88898d7f5fde1752cecfb03181aece0ddb7,10000000000000000000000
1,0x0e3a52fd193392bad76d342c1a3ca1c7a055e228,2610000000000000000000
1,0x0c286300850e2e15c1849e0030d30cd3f9410053,26400000000000000000000
1,0x3569afa440a0cb99ea69bcc27eeb26e448848732,6000000000000000000000
1,0xf74863bae1b836dcaab3687315bff920d0857e09,27473500000000000000000
1,0x8ccb46475ece443f20feb8c61ce5a2500947c898,11800000000000000000000
1,0xb8947120ffca6662de3e1f88eb8fd2e002f672ff,6755800000000000000000
1,0x00373e8b276d4a157c4a2b7bd5dcfe0a17babf20,334004250000000000000000
1,0xbc55cd5499dc8034f3e98a31d44421e4b16d6cbb,5000000000000000000000
1,0x607428941a6920e14ca925a5dfdeb444b53e8e90,6000000000000000000000
1,0x3a311846dee6271dfbc38bd1bcc2a9648e8ba276,12000000000000000000000
1,0xa382a3a65c3f8ee2b726a2535b3c34a89d9094d4,100100000000000000000000
1,0xbd0bb54230e2d61c12e45a27f0dd138e30cb31be,300000000000000000000000
1,0xa78b438dca8491c53eb1a4b6721f56197d5cb4b0,18000000000000000000000
1,0xce2e0b96b170233d425b74ba640118eb5f59e90f,56800000000000000000000
1,0x0d9649ad95affaee04fb83aa8a0dcb2a4f79f417,55000000000000000000000
1,0xb2103db38d279d5ff5c305a0369d7b05394d5c57,12000000000000000000000
1,0x38587b512f758b74fc4243047b53437e298b4292,18000000000000000000000
1,0x665da7a8381571f76c13c18c59e7bc6fb0d7417d,2900000000000000000000
1,0x3a1aa0a96632ad25c5b370aafce364eda27f6c6f,48000000000000000000000
1,0x6a691cf2fb2c66863cbff7c6aed7a53b2d1423ce,12000000000000000000000
1,0x92011e50d2599171553d94d7a37914efe45539d0,54000000000000000000000
1,0xbe272abbf6705f0adc54b2f929101282c4365977,2000000000000000000000
1,0x003e29a6781c2cf168c866b5ab25d74184ebf55f,593697806802504568460000
1,0x85591bfabb18be044fa98d72f7093469c588483c,4000000000000000000000
1,0x8f65212d56de65a0effafafbf6e791a5c016bc45,500000000000000000000
1,0x2912a18c902de6f95321d6d6305d7b80eec4c055,48491546877620000000000
1,0xc83479a0b580b6eedfa6ac258068670bca6cc11b,12000000000000000000000
1,0x7544b7da3bd457908108ab38e2a0dd65de3a6b09,5000000000000000000000
1,0xa57c1f0bd9e4b14f016c143889ef0184369c2c66,18000000000000000000000
1,0x884cadd01715854b83779e835473960ec8ef59e0,85000000000000000000000
1,0xfd7f9c9484912573d782fa87db5e20f899319637,78000000000000000000000
1,0x4f0068890d1e90a579a763b777fdb1f43f5c7468,1000000000000000000000
1,0xfc6996480d7eb198540b834161c0c730273001f3,5000000000000000000000
1,0xa115dafff759c099732284d01b0474cea013e3be,10000000000000000000000
1,0x387059476fd9dcbe70df922e880c91bd3803f237,16900000000000000000000
1,0xefbb4e982b088d52d5505b5f8e337af07f9be343,1000000000000000000000
1,0x30dea253b1ce2a04be84c37ecdf91d7394777885,10000000000000000000000
1,0xd51117069a1a8391a6cb4eee929bff495565a3f8,50500000000000000000000
1,0x924c251902924c7dbd4cbf166d42757fb2d146cb,24000000000000000000000
1,0x07f35b7fe735c49fd5051d5a0c2e74c9177fea6d,30800000000000000000000
1,0xa82846304ff0364c2f2d3e411e411f3111e78165,120000000000000000000000
1,0xcc58a258f53eb73d892835ef349ebd699833e8fb,15600000000000000000000
1,0x05af9d95a67079347ad86b4a57dbc942e1082ed9,18000000000000000000000
1,0x0eab155d4f30dbd30a12f2f81a35e261d87b1f6e,15000000000000000000000
1,0xb8b0eb45463d0cbc85423120bcf57b3283d68d42,3500000000000000000000
1,0x00089aa4d3f13d18566ac992e3145ca0a594e2de,24000000000000000000000
1,0x48a89359c9caf5d952fd01aa9d8f176d7cdc4346,53882303826000000000000
1,0xdd7c1ea71188b4c097d02482bb15f34f69bb5ee0,2000000000000000000000
1,0x3db6315f9691d7372091296994f1e6223ee810b0,475000000000000000000000
1,0x2e2f2b688ec2fcb48742df66f436c5ec5aa425b3,5000000000000000000000
1,0xff7bb8e1d6aee876376677c65278229b48b10dc0,12000000000000000000000
1,0x2561a6f4f32908f2bef562987da896701ec943ae,4000000000000000000000
1,0xe12e8c7332c9977bbc2e40f394dcc13576ca55f2,72000000000000000000000
1,0x0504bf9719b27b0b65683cb6048d269782bd8665,500000000000000000000
1,0x41c0fd5c6ce86524c1f775e49d0a50771773e007,9854186350000000000000
1,0x525bc62102ec418d32e9b61a2a3c1954f2960de6,42000000000000000000000
1,0x9fb7510d621659cb3df78b02a04ccd66380350c0,10000000000000000000000
1,0xea8db28c3cb1d19870cede253402d2023cf483d0,46400000000000000000000
1,0xc673dadcca43ad4ff7f3c99419fd35e1578ad1ec,220000000000000000000000
1,0x31b55c025d83d74025eab7ad8870dfe63a0f55b3,10000000000000000000000
1,0x87ad0f383ae616c57294be77dde6fdd40c7cb5d1,987663680000000000000
1,0x8c46f88167b467db079ebe38578ee26a84e4500e,3900000000000000000000
1,0x9eccb90a449dd2262d36d484a0faf38f2c498471,45000000000000000000000
1,0x461d550a78ba5104897a6e1064384fdd2a7f526b,20000000000000000000000
1,0x4b15dd23e5f9062e4fb3a9b7decf653c0215e560,154000000000000000000000
1,0xa86d9d90963728a79b5dbc0b344fe6eac64f6d60,97000000000000000000000
1,0x583602f1d69d2a1b40ad5695712b6313a2922d4c,5000000000000000000000
1,0x6d82fda6e5d6dedf42042f3ddfa2b78b152b6402,12000000000000000000000
1,0x2543d40f41327142c2ea50cc8c6741736ae37572,36000000000000000000000
1,0x8c4f79075f2dfbf7fc1ea32ef73bbbcfc2d0a515,500000000000000000000
1,0x3cb9b451a3ff2e77db346495f30e40ec35e1941c,80000000000000000000000
1,0x009c509d412782c07e489df8702cb2333f3ca07a,5000000000000000000000
1,0x174edc43d0bf91d25640e284645de4bed6ac65cd,40000000000000000000000
1,0x5deb6b87853569ce9bdd8e600d157a58ef1687f2,995800000000000000000
1,0xf09c63a2b47d7b383ecc517a295727312384eaed,3000000000000000000000
1,0xe211e6babed235b2c09ed757e66d80559b215fca,12000000000000000000000
1,0xcdf1f0cde0acd50128037306de62090064c56f22,10000000000000000000000
1,0x007eb3243e9d74b28c0586838f02220446d4868b,5000000000000000000000
1,0x50f6ba1c731ac40b7529ad6a99e3e039c8f4508c,5000000000000000000000
1,0xea3a9ed81f0dedd5d12a797bc5854e652578aa84,1770000000000000000000000
1,0xa60614650c597cb4eef2da868caeb4f10bd67dad,18000000000000000000000
1,0x00a46922b1c54ae6b5818c49b97e03eb4bb352e1,1226584417377515859718000
1,0x7b8be5f0553039aae06020931f56d141a4c15ca8,1500000000000000000000
1,0x14a89caca1b3a7428ace9887034f0e486f88b644,8000000000000000000000
1,0xb7747c46be84aafcefdf9aed61f1225f88236224,500000000000000000000
1,0xf5c097af860382ee692444bbada39135734f4770,20000000000000000000000
1,0xd28028d44cb53e892e36a949abdeefd53d8067d6,1000000000000000000000
1,0x4c0a5c5e35bc4a2eaa8b37909d4e48dc342f55a2,10000000000000000000000
1,0x5bf7c053a1b182afa1df620e7f1a2e3058945929,39600000000000000000000
1,0x3849d138f11d5195d970eb4a88d5326b9138914d,54000000000000000000000
1,0xc3c97326352cf5fe0a65242a9d189c986cb5dc50,1700000000000000000000
1,0x8892dc844c8cc9fae1cc331310885bd473eea223,500000000000000000000
1,0x35700c4a7bd65048f01d6675f09d15771c0facd5,500000000000000000000
1,0x6e050ea5088011ffdf0b66c60b09110de45c6517,5000000000000000000000
1,0x84f0620a547a4d14a7987770c4f5c25d488d6335,52360000000000000000000
1,0xd51e2fa6f61f6f3c97e21bb91b36ab974b72bf22,10000000000000000000000
1,0x002def85facbb8d72bc3e394f8ca23934af8f06d,39000000000000000000000
1,0x5cc7c781e224d0ad085dd1dfab22e4ad0f215d2f,10000000000000000000000
1,0x8e5d6e1292f3c07ad35fd2e8848f007c7cb1d1ff,2000000000000000000000
1,0x0c05395fbd81dba9c5869f221125d62b303fdeb3,25000000000000000000000
1,0xd6f711409ea2e4a4d15aaa0ab94da55b5d519858,12000000000000000000000
1,0xb9fc8d028b77b8db48e1b74ff61994c29d2056c3,52000000000000000000000
1,0xc405ec6440b74fca7c6fbae9f465bdd92e9cca1e,2000000000000000000000
1,0x20fddb44ebe77c2654b1d13fd077796bcc11cc6e,4000000000000000000000
1,0xfdd3fed09bd694525c86b440c630a655265cca10,8000000000000000000000
1,0x8e60f1017cccf20ee4de0ac42650bfe28b3ec1da,24000000000000000000000
1,0x3833f8dbdbd6bdcb6a883ff209b869148965b364,36000000000000000000000
1,0x0057a465dfa4d8e0261e47b31a7e1d68a4ee1300,60000000000000000000000
1,0xc11583d611f8cf2b067a563936638c8c4085f51f,35000000000000000000000
1,0x00bc2e64901649dbed49dd09e9d3e3db246aaa91,53640000000000000000000
1,0xd2fa1dbe39cb3e09010b756e22f43dbfdf9d78ea,3000000000000000000000
1,0x07ad11466475ad71aa89d7bc48bebfa4e1e162ee,4000000000000000000000
1,0x02ffdace514ffd6a25459a93ea9e082f4459b66a,1000000000000000000000000
1,0x004a079f22a3123d15b68184c6869ec7d1fe75a9,23000000000000000000000
1,0x00343784fb10bc803c69c75fa32211d82539f6ea,26000000000000000000000
1,0xc261560b4c1279f53738fd650eaa8dcac72e9c96,12000000000000000000000
1,0x1803ab3d993447530329d6a2545909d15463e89a,6840000000000000000000
1,0x51ded656442eb0d148ebedda17c221f9ec4a3822,12000000000000000000000
1,0x00009277775ac7d0d59eaad8fee3d10ac6c805e8,19000000000000000000000
1,0x6b8e421c51c5a67a3d81b802374ea78e45434d9b,10000000000000000000000
1,0xfd6eeeb24a2010e73ae109ccdd7ffd784840b3bd,3000000000000000000000
1,0xe790113dba3a221daf05125234189e786af96ef5,12000000000000000000000
1,0xe7039b902911ed98390b421ba9cd489ceed785a7,24000000000000000000000
1,0x67bcae2acaf4171394762178f0b093fe64916319,3000000000000000000000
1,0xfc7d5e499f869d8ee0b17c61b0f6f83bbac2fbc2,9200000000000000000000
1,0x44451672875676edd367ae3ff0696f2663a43896,95000000000000000000000
1,0xfb11f91a8ae8a87effe90315267f2e3ed1159b99,10000000000000000000000
1,0x5e9a69b8656914965d69d8da49c3709f0bf2b5ef,77000000000000000000000
1,0x0987ee85897f2afe6b74b82ed1f126b799227e8c,10000000000000000000000
1,0x9d8788b89d4972e71117e798784d9f6343c0afca,119900000000000000000000
1,0xe313e51e178ca64a04ff3c9e7294bd839e873a0e,36000000000000000000000
1,0x4dc4bf5e7589c47b28378d7503cf96488061dbbd,12000000000000000000000
1,0x4e8e34469b0c3f2f711131299d0557c2d766e81a,18100000000000000000000
1,0x67798d3325eb4bf4d2ae8d1ceb274164f29b10ee,10000000000000000000000
1,0x070f902712b26ea414095f755e8be38ce5f13b84,12500000000000000000000
1,0x7c1a34fd5e991d555593500f7c6d7466f2ad7123,4075713855382414249000
1,0xe7305033fe4d5994cd88d69740e9db59f27c7046,750000000000000000000
1,0xb9f21c344b3eab62a4a92d7a2931c1fb883822ca,10000000000000000000000
1,0xf7d02acd4bfeb8fbc786379f5fcd75913f90fda9,500000000000000000000
1,0x9234b60c9d95158aa251667d0257d9eab2f31448,500000000000000000000000
1,0x5cdc87001dd04b8a1257fdacfa67ae4d7f26b33a,119990000000000000000000
1,0xd0adad7ed81afda039969566ceb8423e0ab14d90,1661290400000000000000000
1,0x2053d5f689a02398722815e270da502a567dec8c,3000000000000000000000
1,0x7cd413770f55845d4759712ebd0252db9c69ac32,2087639280000000000000
1,0xee27f0aa4a393061f20e655a27a826379a78f162,4990000000000000000000
1,0x3c0b16781c296615d45b8533fb65cd92c5167205,1992000000000000000000
1,0xd843e2d8a6bb0a1811dd00f3cff28adfbdab5d8e,341100000000000000000000
1,0x283097d58a340871b9138c0ad1098e0fe0526ba5,2000000000000000000000
1,0x41a6021a6dc82cbb0cd7ee0e3855654d225f48c6,4000000000000000000000
1,0xf6dd631279377205818c3a6725eeefb9d0f6b9f3,1215400000000000000000000
1,0x26dc0426056f9f87d5013f6d45ec3d7a62aab583,24000000000000000000000
1,0xca4ad3d429ea5130512b0ebb7fa4a7fa6d1a0e41,5000000000000000000000
1,0xe1d3aeacd29be68b958b00823db193777e8b9272,2990000000000000000000
1,0x6d0ded4ac36cb5fe0586b06fa4bc9fd96182519b,10000000000000000000000
1,0xfb713baf73588ab2c9af035546c8fdf4dd154de0,4500000000000000000000
1,0xf327cfd2f7cb40d2d7fb7bad1ea261723f20036a,12000000000000000000000
1,0x62fd275daab3be52fa036f54648055368e179735,222000000000000000000000
1,0xcd5164c8c8a6c4d0c49e6fa5872435c33ab42af5,3966000000000000000000
1,0xa8969e85afa65cb7867a3d3563f910d39899ab97,6000000000000000000000
1,0xd93a8706fac801cbc7e03025c082e6484accbbae,60000000000000000000000
1,0x0ff99bf9a0e60866761d9e82805565119d2d08f8,1000000000000000000000000
1,0x9e5baec244d8ccd49477037e28ed70584eead956,20020000000000000000000
1,0xa863ac766ff44cc3810063383c822f70252192a8,15600000000000000000000
1,0x2d9afa8e3d5fa7a90d60c1e2ed1b5dafd9990d90,24000000000000000000000
1,0x9eae05142229e0578479fb3b59fee4b976b18d50,8000000000000000000000
1,0xffff5bdc5ab53c60cbee95af561182a09337176e,2190800000000000000000
1,0x110fe0193ea4672f6e624da84e93d84108abde57,60000000000000000000000
1,0x5d1c6b4226e08511f2783aba2f279505b210e46b,590000000000000000000
1,0x6886d4c76066d6daf6408a329d4cf76de4916c13,150000000000000000000000
1,0x0b5a91adc9a867501fd814cea2caba28f9770b63,240000000000000000000000
1,0x84a6a3ef0ab030df7083196d6f00acba18a8fe01,10000000000000000000000
1,0xd5332aa996046aed8b0b14e3c54ec2382be2c5b6,15600000000000000000000
1,0x8166b406d30fbc5d90ade60fe8b552029367ef7b,9000000000000000000000
1,0x5ffc4e8133755b50daaced2b67b2b302af0f64c5,500000000000000000000
1,0x89cd10de4f783a29ad4bf0fdb889e54276ed0d06,5000000000000000000000
1,0x115b3cabe345fc6d79020c0e337cab8745192915,10000000000000000000000
1,0x842baf9f014c5f0f8fcdaa68f1b09e3501cb56c1,24000000000000000000000
1,0x14d49231d3199dccfd0aad8833d42a516fc5e3fb,6000000000000000000000
1,0x23d6d0065ec747636b3ff817e026a2595c9e4f7e,35350000000000000000000
1,0x863a76a1d39ac8b6cd66474832904f894df7c028,150000000000000000000000
1,0x7454544182484559980650a22bcb54b79cac43a8,170000000000000000000000
1,0x4b83a0a5fee4e3a4caefe14313214423ad53e70b,2000000000000000000000
1,0xfef4e98a7685072f700f60c669c489284780bd25,5000000000000000000000
1,0xfef266639e62608bdd5620ae3137f930220513c7,2000000000000000000000
1,0xe274aa3f7a9f9f27a2b8e4943ec495590f70c330,500000000000000000000
1,0x00e0ea9173d9a4f181df4cb6189bb986157f4362,1438700000000000000000000
1,0x175b1a0b3a82905e4f24b2a5006b59623d6425c9,10000000000000000000000
1,0xe26758a5c9f304689cef289acaa21d352f64eb62,4000000000000000000000
1,0x123bee2841f8b4cf165cd1e01ea5ad499c359741,11990000000000000000000
1,0x760739f49fc2936a59745644a94a5400c62a4b22,6000000000000000000000
1,0xbe2fe9e1ae98630dc8495e4671479b95c55dcf1e,20010000000000000000000
1,0xa4d57f26d74c952bfbb41eba172b31e37be34527,30000000000000000000000
1,0xc2780478a6d2d0fd160d9784d0dc63db9b5a69e9,1000000000000000000000
1,0x7e3a5201d9d7282ad3095966e9f6008342411de4,20000000000000000000000
1,0x67d9c0061b434c89924dffb48d1f8d50d9225f0b,500000000000000000000
1,0x00d98c71c4053535f5f43acab0d2504e4649fe44,960000000000000000000000
1,0x6a6ff77522dd23cea205b052241f99fc1ddca1da,12000000000000000000000
1,0x72952e10b3634d1f85ae04eed1ddc8ea3aea61ee,15100000000000000000000
1,0x3e8e129906cb01390b826129456b1aeefe30405e,72000000000000000000000
1,0x668c9c3f9f700c2822b1c9f0021489d889535673,25500000000000000000000
1,0x6e6c84026767d35161fabd497d3100ce78de3730,1497251562000000000000
1,0x9b9847d1a38926f10fa67bfa1168ecd88304b9b1,600000000000000000000
1,0x1d395b30adda1cf21f091a4f4a7b753371189441,600000000000000000000000
1,0xf16769b8fb417e606bb0c3ee65bd5d9b44328b83,8000000000000000000000
1,0x174c9c38ff66277d42155414d30ccb7c124f60f3,2000000000000000000000
1,0x6a72f3ab4cb0727c23c85843d3f3fbe9521c97cb,20000000000000000000000
1,0xf9ddbc054f2544037ef3248730a7303b3b5c438f,12000000000000000000000
1,0x0b7920d5c82c65ee2aeba20d7c1458b0dffe2c7f,10000000000000000000000
1,0xab78c8781fb64bed37b274c5ee759ee33465f1f3,101640000000000000000000
1,0x1988b7856869eceabdb2f6b1d658da2668b37b1e,114000000000000000000000
1,0xe5d93dd474988b60b354339da3a845d9cd35ec5f,20000000000000000000000
1,0x44f145f6bc36e51eed9b661e99c8b9ccf987c043,8333782200876602503990000
1,0x699ed52f9ec2eadabf792c2368d29f94967e2981,40000000000000000000000
1,0x7496965e0e35e37798f6772aca0b195754871be4,16000000000000000000000
1,0x48f036415c3631083c988fc60f68e021e6407614,1300000000000000000000
1,0xb8a1825582b653a755b094b5e3dc2f697e79619d,119999999990000000000000
1,0xc970fd5603b5d4eab1368ebf08b8b439bf5434f9,60000000000000000000000
1,0xa41b3eed039c194893d656e7d0eb02f6c64392c2,45000000000000000000000
1,0xa102dc96bd301ab973844d2ee262400e428ce6d5,5000000000000000000000
1,0xa199834ade060f50c0881dfd0aedc109ce7f654a,1849646360000000000000
1,0x3317d73f7678680a1cb26a5badb2a7e0cfc399f7,2000000000000000000000
1,0x0999ec5f3bceee3612fde78c70f0384209a6ad88,500000000000000000000
1,0x505120957a9806827f8f111a123561e82c40bc78,188500000000000000000000
1,0x99032c474358e26eec44ad0b999b0da2e63a763d,15000000000000000000000
1,0x6e59d2e4ef1682ca1108b19dbe5caaecda387826,990000000000000000000
1,0xc7bff4d89f6adfb8c7677c08f4a5b14ed9ed46a4,12000000000000000000000
1,0x1c187b3e2477657250c34955a6eb247f28558d94,4000000000000000000000
1,0x4a2101ed7873a708158efc43bf2fca88630539cf,1180000000000000000000
1,0x708b6b354fb7e8a2beab12fb391cfbe6a6a83085,2600000000000000000000
1,0x00e8bf3d5a099ca807ec507ab48c307e5aa09a53,8000000000000000000000
1,0xc91e1aec51b6e554f913a5ecc21bef6d3c0825f0,10000000000000000000000
1,0xd3cdd7abd4981e2e003b936ad881cb208924501b,9000000000000000000000
1,0x3d9628642466e692a99511fc0276173d178c6696,1400000000000000000000
1,0x7935f04a2b66227137c79936dbf59bce16f7cbc3,7520000000000000000000
1,0x76c54cb22049e1bffd9e17505a4fb7fcfdb3e34b,12000000000000000000000
1,0xd929ad1e45b7963bf98bb25bcbd3e6db858e9f45,1500000000000000000000
1,0x1ed65e726461235aad9cac673e5a82b9c4e75b4c,2500000000000000000000
1,0xd67449e6ab23c1f46dea77d3f5e5d47ff33dc9a9,70976053483720000000000
1,0x73cca8c0764f1b3ab3f16a64ea8f30dac92e0ceb,8000000000000000000000
1,0x73fddc6c47c8960de1f789cb201ccf2fc1b2c814,8000000000000000000000
1,0x8bf9e041300c3c01f75b7ecafddb5ecc706d52bb,160000000000000000000000
